2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3030,59, ,A1, 418 EAST 182 STREET                       ,            ,10457,1,0,1,"1,165","1,488",1899, 1 , A1 ,"$225,000",12/11/14
2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3039,28, ,A1, 2329 WASHINGTON AVE                       ,            ,10458,1,0,1,"1,103","1,290",1910, 1 , A1 ,"$300,000",2/20/15
2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3039,36, ,S1, 455 EAST 184 STREET                       ,            ,10458,1,1,2,"2,500","2,452",1910, 1 , S1 ,$0,8/18/15
2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3039,36, ,S1, 455 EAST 184 STREET                       ,            ,10458,1,1,2,"2,500","2,452",1910, 1 , S1 ,"$400,000",7/1/15
2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3039,64, ,A1, 467 EAST 185TH STREET                     ,            ,10458,1,0,1,"1,667","1,296",1910, 1 , A1 ,"$225,000",9/29/14
2,BATHGATE                 ,01  ONE FAMILY DWELLINGS                    ,1,3053,87, ,S0, 2368 WASHINGTON AVENUE                    ,            ,10458,1,2,3,"1,911","4,080",1931, 1 , S0 ,"$510,000",1/6/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,2912,131, ,B1, 484 CLAREMONT PARKWAY                     ,            ,10457,2,0,2,"2,000","2,400",1993, 1 , B1 ,"$390,000",10/17/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,2912,139, ,B1, 3823 3 AVENUE                             ,            ,10457,2,0,2,"2,000","2,400",1993, 1 , B1 ,"$430,000",8/4/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,2929,118, ,B1, 3862 3RD AVENUE                           ,            ,10457,2,0,2,"2,451","2,394",1995, 1 , B1 ,"$389,000",1/29/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,2929,126, ,B1, 1557 FULTON AVENUE                        ,            ,10457,2,0,2,"3,165","2,394",1995, 1 , B1 ,"$505,000",8/5/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,2929,126, ,B1, 1557 FULTON AVENUE                        ,            ,10457,2,0,2,"3,165","2,394",1995, 1 , B1 ,"$250,000",2/19/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3036,16, ,B2, 4354 PARK AVENUE                          ,            ,10457,2,0,2,"3,525","2,316",1899, 1 , B2 ,"$128,778",5/29/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3036,37, ,B2, 2083 WASHINGTON AVENUE                    ,            ,10457,2,0,2,"2,500","2,772",1899, 1 , B2 ,"$525,200",12/29/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3036,58, ,B1, 465 EAST 179 STREET                       ,            ,10457,2,0,2,"1,984","2,340",1998, 1 , B1 ,"$420,000",4/23/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,30, ,B1, 469B EAST 184 STREET                      ,            ,10458,2,0,2,741,"2,845",2006, 1 , B1 ,"$1,000",9/8/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,117, ,B1, 448 EAST 185 STREET                       ,            ,10458,2,0,2,"1,500","2,400",1997, 1 , B1 ,"$385,000",12/12/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3039,130, ,B1, 469A EAST 184TH STREET                    ,            ,10458,2,0,2,"1,016","1,050",2006, 1 , B1 ,"$312,000",11/5/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3041,7, ,S2, 444 CYRUS PLACE                           ,            ,10458,2,1,3,"2,467","1,900",1910, 1 , S2 ,$0,11/12/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3044,167, ,B1, 2008 BATHGATE AVENUE                      ,            ,10457,2,0,2,"2,520","2,340",1998, 1 , B1 ,$0,11/17/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3046,12, ,B9, 2044 WASHINGTON AVENUE                    ,            ,10457,2,0,2,"1,625","1,804",1899, 1 , B9 ,$500,9/8/14
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3050,65, ,B2, 508 EAST 183 STREET                       ,            ,10458,2,0,2,"1,316","2,816",1901, 1 , B2 ,"$449,000",6/8/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,5, ,B9, 509 EAST 183 STREET                       ,            ,10458,2,0,2,"1,420","2,805",1901, 1 , B9 ,"$393,600",4/1/15
2,BATHGATE                 ,02  TWO FAMILY DWELLINGS                    ,1,3053,22, ,S2, 511 EAST 183RD STREET                     ,            ,10458,2,1,3,"2,011","4,280",1901, 1 , S2 ,"$360,000",12/8/14
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3036,33, ,C0, 2091 WASHINGTON AVE                       ,            ,10457,3,0,3,"2,022","3,854",1899, 1 , C0 ,$0,11/6/14
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3037,130, ,C0, 458 EAST 182ND STREET                     ,            ,10457,3,0,3,"2,000","3,714",1899, 1 , C0 ,"$327,600",9/29/14
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,125, ,C0, 468 E 183 STREET                          ,            ,10458,3,0,3,"1,216","2,916",2004, 1 , C0 ,"$435,919",5/29/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3038,126, ,C0, 470 EAST 183 STREET                       ,            ,10458,3,0,3,"1,278","2,955",2004, 1 , C0 ,"$400,000",6/18/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,28, ,C0, 2265 BASSFORD AVENUE                      ,            ,10457,3,0,3,"1,250","2,730",2003, 1 , C0 ,"$692,258",3/2/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,128, ,C0, 2263 BASSFORD AVENUE                      ,            ,10457,3,0,3,"1,250","2,730",2003, 1 , C0 ,"$581,540",4/6/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,129, ,C0, 2261 BASSFORD AVENUE                      ,            ,10457,3,0,3,"1,739","2,730",2003, 1 , C0 ,"$658,620",5/11/15
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3050,137, ,C0, 2239 BATHGATE AVENUE                      ,            ,10457,3,0,3,"1,562","3,168",1901, 1 , C0 ,"$360,000",10/27/14
2,BATHGATE                 ,03  THREE FAMILY DWELLINGS                  ,1,3053,120, ,C0, 504 EAST 184 STREET                       ,            ,10458,3,0,3,"1,334","3,915",2005, 1 , C0 ,"$455,000",4/27/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,54, ,C1, 4683 PARK AVENUE                          ,            ,10458,8,0,8,"4,025","9,600",1910, 2 , C1 ,$0,1/16/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3039,66, ,C3, 463 EAST 185TH STREET                     ,            ,10458,4,0,4,"2,500","3,786",1910, 2 , C3 ,"$330,000",11/20/14
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1, 452 EAST 187 STREET                       ,            ,10458,27,0,27,"5,000","22,000",1926, 2 , C1 ,"$2,800,000",4/22/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,30, ,C1, 546 EAST 182 STREET                       ,            ,10457,25,0,25,"4,271","21,200",1913, 2 , C1 ,"$2,800,000",12/22/14
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,31, ,C7, 550 EAST 182 STREET                       ,            ,10457,22,2,24,"4,009","18,000",1913, 2 , C7 ,"$3,100,000",5/18/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,8, ,C1, 2235 BASSFORD AVENUE                      ,            ,10457,33,0,33,"5,592","28,000",1925, 2 , C1 ,"$4,250,000",5/5/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,20, ,C1, 2268 WASHINGTON AVENUE                    ,            ,10457,20,0,20,"4,750","14,900",1910, 2 , C1 ,$0,4/28/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,101, ,C1, 2252 BASSFORD AVENUE                      ,            ,10457,8,0,8,"2,692","8,820",1910, 2 , C1 ,"$1,355,000",1/13/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3050,102, ,C1, 2254 BASSFORD AVENUE                      ,            ,10457,8,0,8,"2,727","8,820",1910, 2 , C1 ,"$8,500,000",11/25/14
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3051,24, ,C7, 2280 BATHGATE AVENUE                      ,            ,10457,20,1,21,"9,464","16,825",1911, 2 , C7 ,$0,11/25/14
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,25, ,C1, 505 EAST 184TH STREET                     ,            ,10458,32,0,32,"5,148","22,550",1910, 2 , C1 ,$0,4/28/15
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,74, ,C7, 2334 WASHINGTON AVE                       ,            ,10458,32,2,34,"6,675","32,400",1920, 2 , C7 ,"$2,768,644",4/21/15
2,BATHGATE                 ,09  COOPS - WALKUP APARTMENTS               ,2,3045,19, ,C6," 2072 BATHGATE AVENUE, 8                   ",            ,10457,0,0,0,0,0,1911, 2 , C6 ,"$30,000",5/18/15
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178TH STREET, 4C                 ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,"$20,000",12/31/14
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,2924,36, ,S9, 4175 THIRD AVENUE                         ,            ,10457,6,2,8,"2,400","7,124",1931, 2 , S9 ,"$1,125,000",2/6/15
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,3052,27, ,S9, 2324 BATHGATE AVENUE                      ,            ,10458,4,3,7,"2,390","6,000",1931, 2 , S9 ,$0,9/15/14
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2900,10, ,K1, 1834 WEBSTER AVENUE                       ,            ,10457,0,1,1,"5,740","11,480",1988, 4 , K1 ,$0,5/6/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,28, ,K2, 1891 WASHINGTON AVENUE                    ,            ,10457,0,1,1,"1,858","3,198",1925, 4 , K2 ,$0,6/19/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,29, ,K1, 1889 WASHINGTON AVENUE                    ,            ,10457,0,1,1,"1,451","1,451",1952, 4 , K1 ,$0,6/19/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3027,16, ,K9, 1940 WEBSTER AVENUE                       ,            ,10457,0,7,7,"11,963","16,426",1943, 4 , K9 ,"$2,100,000",1/30/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3030,145, ,K1, 2252 WEBSTER AVENUE                       ,            ,10457,0,3,3,"6,480","5,750",1913, 4 , K1 ,"$1,600,000",8/3/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3034,55, ,K1, 447 EAST TREMONT AVENUE                   ,            ,10457,0,1,1,"2,405","2,375",1931, 4 , K1 ,$0,12/10/14
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3039,21, ,K1, 2345 WASHINGTON AVENUE                    ,            ,10458,0,1,1,"4,239","4,239",1931, 4 , K1 ,"$1,350,000",8/11/15
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3045,36, ,K4, 4367 3 AVENUE                             ,            ,10457,0,3,3,"16,120","18,900",1931, 4 , K4 ,"$1,545,000",11/26/14
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3053,28, ,K1, 510 EAST 185 STREET                       ,            ,10458,0,1,1,"21,425","21,250",1963, 4 , K1 ,"$4,000,000",7/28/15
2,BATHGATE                 ,27  FACTORIES                               ,4,2906,63, ,F1, 4010 PARK AVENUE                          ,            ,10457,0,2,2,"33,900","32,500",1952, 4 , F1 ,"$2,450,000",4/21/15
2,BATHGATE                 ,27  FACTORIES                               ,4,3027,38, ,F4, 4231 PARK AVENUE                          ,            ,10457,0,1,1,"3,242","2,500",1931, 4 , F4 ,$0,11/10/14
2,BATHGATE                 ,27  FACTORIES                               ,4,3027,39, ,F4, 4229 PARK AVENUE                          ,            ,10457,0,1,1,"3,242","4,517",1931, 4 , F4 ,"$1,100,000",11/10/14
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,7, ,G1, 1828 WEBSTER AVENUE                       ,            ,10457,0,1,1,"8,870","8,870",1925, 4 , G2 ,"$3,200,000",5/6/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2900,12, ,G9, 1838 WEBSTER AVENUE                       ,            ,10457,0,2,2,"8,444","1,600",1900, 4 , G9 ,$0,5/6/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,54, ,G7, 4607 PARK AVE                             ,            ,10458,0,0,0,"3,954",0,0, 4 , G7 ,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,56, ,G7, 4603 PARK AVE                             ,            ,10458,0,0,0,"3,882",0,0, 4 , G7 ,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,57, ,G7, PARK AVENUE                               ,            ,10458,0,0,0,"3,817",0,1912, 4 , G7 ,"$480,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3031,59, ,G7, PARK AVENUE                               ,            ,10458,0,0,0,"3,745",0,0, 4 , G7 ,"$485,000",4/29/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,30, ,G7, 408 EAST 189 STREET                       ,            ,10458,0,0,0,943,0,0, 4 , G7 ,"$245,000",4/22/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,37, ,G7, PARK AVENUE                               ,            ,10458,0,0,0,"9,375",0,0, 4 , G7 ,$0,1/21/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,129, ,G7, 406 EAST 189 STREET                       ,            ,10458,0,0,0,"1,040",0,0, 4 , G7 ,"$115,000",8/3/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3032,129, ,G7, 406 EAST 189 STREET                       ,            ,10458,0,0,0,"1,040",0,0, 4 , G7 ,"$48,200",4/30/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3038,20, ,G7, 456 EAST 183 STREET                       ,            ,10458,0,0,0,"1,485",0,0, 4 , G7 ,$0,6/5/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3039,37, ,G6, 453 EAST 184 STREET                       ,            ,10458,0,0,0,"5,000",0,0, 4 , G6 ,$0,8/18/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3039,37, ,G6, 453 EAST 184 STREET                       ,            ,10458,0,0,0,"5,000",0,0, 4 , G6 ,"$100,000",7/1/15
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3040,31, ,G9, 463 EAST 186 STREET                       ,            ,10458,0,1,1,"5,000",800,1995, 4 , G9 ,$0,11/12/14
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3041,14, ,G7, 458 CYRUS PLACE                           ,            ,10458,0,0,0,"3,750",0,0, 4 , G7 ,$0,11/12/14
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,49, ,G2, 4477 3 AVENUE                             ,            ,10457,0,1,1,"7,250","7,250",1931, 4 , G9 ,"$2,150,000",5/27/15
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2900,1, ,Z9, 1816 WEBSTER AVENUE                       ,            ,10457,0,0,0,"3,082",0,0, 4 , Z9 ,"$225,000",5/15/15
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2909,26, ,Z9, 1893 WASHINGTON AVENUE                    ,            ,10457,0,0,0,"2,673",0,0, 4 , Z9 ,"$450,000",6/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,59, ,A5, 1108 EAST 213TH STREET                    ,            ,10469,1,0,1,"1,494","1,512",1950, 1 , A5 ,"$72,500",3/19/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,59, ,A5, 1108 EAST 213TH STREET                    ,            ,10469,1,0,1,"1,494","1,512",1950, 1 , A5 ,"$72,500",3/16/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4707,62, ,A5, 1114 EAST 213 STREET                      ,            ,10469,1,0,1,"1,914","1,386",1950, 1 , A5 ,"$301,600",3/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4708,26, ,A5, 1141 EAST 213 STREET                      ,            ,10469,1,0,1,"2,000","1,140",1945, 1 , A5 ,$0,10/10/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,49, ,A5, 1138 EAST 215TH STREET                    ,            ,10469,1,0,1,"1,710","1,732",1945, 1 , A5 ,"$345,360",1/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,49, ,A5, 1138 EAST 215 STREET                      ,            ,10469,1,0,1,"1,710","1,732",1945, 1 , A5 ,"$235,000",9/12/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,50, ,A5, 1142 EAST 215TH STREET                    ,            ,10469,1,0,1,"1,710","1,732",1945, 1 , A5 ,"$185,000",2/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4709,150, ,A5, 1146 EAST 215 STREET                      ,            ,10469,1,0,1,"1,710","1,732",1945, 1 , A5 ,"$210,000",1/8/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4710,1, ,A5, 1127 EAST 215 STREET                      ,            ,10469,1,0,1,"2,759","1,998",1945, 1 , A5 ,"$370,000",10/8/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5, 1313 HICKS STREET                         ,            ,10469,1,0,1,"1,710","1,701",1950, 1 , A5 ,"$386,000",6/18/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5, 1313 HICKS STREET                         ,            ,10469,1,0,1,"1,710","1,701",1950, 1 , A5 ,$0,12/1/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4711,100, ,A5, 1313 HICKS STREET                         ,            ,10469,1,0,1,"1,710","1,701",1950, 1 , A5 ,"$185,000",12/1/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4715,79, ,A9, 1451 STICKNEY PLACE                       ,            ,10469,1,0,1,"1,638","1,690",1950, 1 , A9 ,$0,2/13/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4719,51, ,A9, 1429 HICKS STREET                         ,            ,10469,1,0,1,"1,710","2,320",1960, 1 , A9 ,$0,9/20/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4723,8, ,A2, 3473 MICKLE AVENUE                        ,            ,10469,1,0,1,"2,644","1,024",1945, 1 , A2 ,$10,9/11/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4727,1, ,A5, 3547 KINGSLAND AVENUE                     ,            ,10469,1,0,1,"2,925","1,528",1960, 1 , A5 ,"$395,000",9/29/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4730,41, ,A5, 3410 GUNTHER AVENUE                       ,            ,10469,1,0,1,"1,710","1,714",1950, 1 , A5 ,$0,5/15/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4733,14, ,A5, 3341 BOUCK AVENUE                         ,            ,10469,1,0,1,"1,900","1,681",1940, 1 , A5 ,"$190,000",6/11/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,66, ,A5, 3344 BOUCK AVENUE                         ,            ,10469,1,0,1,"1,900","1,681",1940, 1 , A5 ,"$379,000",6/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,66, ,A5, 3344 BOUCK AVENUE                         ,            ,10469,1,0,1,"1,900","1,681",1940, 1 , A5 ,"$232,000",11/21/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,112, ,A5, 3276 BOUCK AVENUE                         ,            ,10469,1,0,1,"1,800","1,782",1955, 1 , A5 ,"$215,000",11/25/14
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,51, ,A5, 3340 WILSON AVE.                          ,            ,10469,1,0,1,"1,900","1,681",1930, 1 , A5 ,$0,5/21/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,84, ,A5, 3308 WILSON AVENUE                        ,            ,10469,1,0,1,"2,216","2,430",1930, 1 , A5 ,"$385,000",3/2/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,87, ,A5, 3322 WILSON AVENUE                        ,            ,10469,1,0,1,"2,367","2,430",1930, 1 , A5 ,"$310,000",1/30/15
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,31, ,A5, 3319 FENTON AVENUE                        ,            ,10469,1,0,1,"2,388","2,267",1945, 1 , A5 ,"$365,000",10/31/14
